name, movie, percent of dialogue, percent of fanworks (literal), percent of fanworks (including sub tags), age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works in closest fandom (literal), AO3 works in closest fandom (including fandom subtags), AO3 closest fandom,title similarity
edie parker,Kill Your Darlings,0.0257851239669,0.0760869565217,0.0760869565217,24,f,2013,4477,tt1311071,6050,1,7,7,Kill Your Darlings (2013),0.72
gwendolyn,Kill Your Darlings,0.0188429752066,0.002284843869,0.002284843869,None,f,2013,4477,tt1311071,6050,1,21,21,Percy Jackson and the Olympians - Rick Riordan,0.0217391304348
jack kerouac,Kill Your Darlings,0.0647933884298,0.260869565217,0.260869565217,31,m,2013,4477,tt1311071,6050,1,24,24,Kill Your Darlings (2013),0.72
louis ginsberg,Kill Your Darlings,0.0282644628099,-1,-1,49,m,2013,4477,tt1311071,6050,1,0,0,,0
lucien carr,Kill Your Darlings,0.300991735537,0.902173913043,0.902173913043,27,m,2013,4477,tt1311071,6050,1,83,83,Kill Your Darlings (2013),0.72
naomi ginsberg,Kill Your Darlings,0.0340495867769,-1,-1,51,f,2013,4477,tt1311071,6050,1,0,0,,0
professor steev,Kill Your Darlings,0.044132231405,-1,-1,83,m,2013,4477,tt1311071,6050,1,0,0,,0
caller,Knight Moves,0.0925503216435,-1,-1,None,m,1992,4487,tt0104627,9638,1,-1,0,,0
chess president,Knight Moves,0.0119319360863,-1,-1,69,m,1992,4487,tt0104627,9638,1,-1,0,,0
david, 9 years ,Knight Moves,0.0336169329736,-1,-1,11,m,1992,4487,tt0104627,9638,1,-1,0,,0
det. andy wagne,Knight Moves,0.139136750363,-1,-1,32,m,1992,4487,tt0104627,9638,1,-1,0,,0
doctor fulton,Knight Moves,0.0215812409214,-1,-1,None,m,1992,4487,tt0104627,9638,1,-1,0,,0
erica sanderson,Knight Moves,0.0197136335339,-1,-1,11,f,1992,4487,tt0104627,9638,1,-1,0,,0
father,Knight Moves,0.0109981323926,-1,-1,None,m,1992,4487,tt0104627,9638,1,-1,0,,0
jeremy edmonds,Knight Moves,0.0263540153559,-1,-1,76,m,1992,4487,tt0104627,9638,1,-1,0,,0
kathy sheppard,Knight Moves,0.241855156672,-1,-1,27,f,1992,4487,tt0104627,9638,1,-1,0,,0
newscaster,Knight Moves,0.0124507159162,-1,-1,1992,m,1992,4487,tt0104627,9638,1,-1,0,,0
peter sanderson,Knight Moves,0.336791865532,-1,-1,35,m,1992,4487,tt0104627,9638,1,-1,0,,0
steve nolan,Knight Moves,0.0342394687695,-1,-1,44,m,1992,4487,tt0104627,9638,1,-1,0,,0
woman,Knight Moves,0.0187798298402,-1,-1,None,f,1992,4487,tt0104627,9638,1,-1,0,,0
abby,K-PAX,0.0123158379374,-1,-1,41,f,2001,4488,tt0272152,8688,77,-1,0,,0
betty mcalliste,K-PAX,0.035105893186,-1,-1,58,f,2001,4488,tt0272152,8688,77,-1,0,,0
dr. chakraborty,K-PAX,0.0326887661142,-1,-1,29,m,2001,4488,tt0272152,8688,77,-1,0,,0
duncan flynn,K-PAX,0.032573664825,-1,-1,57,m,2001,4488,tt0272152,8688,77,-1,0,,0
ernie,K-PAX,0.0625,-1,-1,29,m,2001,4488,tt0272152,8688,77,-1,0,,0
homeless vetera,K-PAX,0.01197053407,-1,-1,49,m,2001,4488,tt0272152,8688,77,-1,0,,0
howie,K-PAX,0.0484576427256,-1,-1,50,m,2001,4488,tt0272152,8688,77,-1,0,,0
natalie powell ,K-PAX,0.0220994475138,-1,-1,None,f,2001,4488,tt0272152,8688,77,-1,0,,0
navarro,K-PAX,0.0460405156538,-1,-1,27,m,2001,4488,tt0272152,8688,77,-1,0,,0
prot,K-PAX,0.435313075506,-1,-1,42,m,2001,4488,tt0272152,8688,77,-1,0,,0
rachel powell,K-PAX,0.0968001841621,-1,-1,32,f,2001,4488,tt0272152,8688,77,-1,0,,0
sal,K-PAX,0.0418968692449,-1,-1,61,m,2001,4488,tt0272152,8688,77,-1,0,,0
security guard,K-PAX,0.013697053407,-1,-1,None,m,2001,4488,tt0272152,8688,77,-1,0,,0
sheriff,K-PAX,0.0528314917127,-1,-1,60,m,2001,4488,tt0272152,8688,77,-1,0,,0
steve,K-PAX,0.0557090239411,-1,-1,None,m,2001,4488,tt0272152,8688,77,-1,0,,0
billy kramer,Kramer vs. Kramer,0.0775057736721,-1,-1,8,m,1979,4489,tt0079417,10825,367,-1,0,,0
gressen,Kramer vs. Kramer,0.043233256351,-1,-1,48,m,1979,4489,tt0079417,10825,367,-1,0,,0
interviewer,Kramer vs. Kramer,0.0131177829099,-1,-1,35,m,1979,4489,tt0079417,10825,367,-1,0,,0
jim o'connor,Kramer vs. Kramer,0.0747344110855,-1,-1,50,m,1979,4489,tt0079417,10825,367,-1,0,,0
joanna kramer,Kramer vs. Kramer,0.141154734411,-1,-1,30,f,1979,4489,tt0079417,10825,367,-1,0,,0
john shaunessy,Kramer vs. Kramer,0.101062355658,-1,-1,66,m,1979,4489,tt0079417,10825,367,-1,0,,0
judge atkins,Kramer vs. Kramer,0.0113625866051,-1,-1,68,m,1979,4489,tt0079417,10825,367,-1,0,,0
phyllis bernard,Kramer vs. Kramer,0.0323325635104,-1,-1,31,f,1979,4489,tt0079417,10825,367,-1,0,,0
surgeon,Kramer vs. Kramer,0.0125635103926,-1,-1,46,m,1979,4489,tt0079417,10825,367,-1,0,,0
ted kramer,Kramer vs. Kramer,0.492933025404,-1,-1,42,m,1979,4489,tt0079417,10825,367,-1,0,,0
adele,Labor Day,0.167139703564,-1,-1,38,f,2013,4495,tt1967545,9513,14,-1,0,,0
Adult Henry,Labor Day,0.190265951855,-1,-1,38,m,2013,4495,tt1967545,9513,14,-1,0,,0
eleanor,Labor Day,0.114895406286,-1,-1,14,f,2013,4495,tt1967545,9513,14,-1,0,,0
evelyn,Labor Day,0.0230211289814,-1,-1,46,f,2013,4495,tt1967545,9513,14,-1,0,,0
frank,Labor Day,0.238936192579,-1,-1,45,m,2013,4495,tt1967545,9513,14,-1,0,,0
gerald,Labor Day,0.0379480710607,-1,-1,51,m,2013,4495,tt1967545,9513,14,-1,0,,0
henry,Labor Day,0.144433932513,-1,-1,None,m,2013,4495,tt1967545,9513,14,-1,0,,0
mandy,Labor Day,0.0136655103543,-1,-1,20,f,2013,4495,tt1967545,9513,14,-1,0,,0
marjorie,Labor Day,0.0156627772522,-1,-1,37,f,2013,4495,tt1967545,9513,14,-1,0,,0
morning anchor,Labor Day,0.0110375275938,-1,-1,38,f,2013,4495,tt1967545,9513,14,-1,0,,0
mr. jervis,Labor Day,0.0200777882897,-1,-1,58,m,2013,4495,tt1967545,9513,14,-1,0,,0
Officer Treadwe,Labor Day,0.022916009671,-1,-1,36,m,2013,4495,tt1967545,9513,14,-1,0,,0
fernand gudge,The Ladykillers,0.00903660591208,-1,-1,53,m,2004,4496,tt0335245,13058,55,-1,0,,0
garth pancake,The Ladykillers,0.144892020217,-1,-1,49,m,2004,4496,tt0335245,13058,55,-1,0,,0
gawain macsam,The Ladykillers,0.0993260836269,-1,-1,32,m,2004,4496,tt0335245,13058,55,-1,0,,0
Marva Munson,The Ladykillers,0.177668862,-1,-1,69,f,2004,4496,tt0335245,13058,55,-1,0,,0
preacher,The Ladykillers,0.0258845152397,-1,-1,None,m,2004,4496,tt0335245,13058,55,-1,0,,0
professor g.h. ,The Ladykillers,0.494332975953,-1,-1,48,m,2004,4496,tt0335245,13058,55,-1,0,,0
sheriff wyner,The Ladykillers,0.0129422576198,-1,-1,52,m,2004,4496,tt0335245,13058,55,-1,0,,0
tv commercial d,The Ladykillers,0.0159289324552,-1,-1,38,m,2004,4496,tt0335245,13058,55,-1,0,,0
weemack funthes,The Ladykillers,0.019987746975,-1,-1,25,m,2004,4496,tt0335245,13058,55,-1,0,,0
beaupre,The Last Castle,0.0196850393701,-1,-1,38,m,2001,4500,tt0272020,10414,27,-1,0,,0
Capt. Peretz,The Last Castle,0.0493566352986,-1,-1,31,m,2001,4500,tt0272020,10414,27,-1,0,,0
Col. Winter,The Last Castle,0.246495102746,-1,-1,40,m,2001,4500,tt0272020,10414,27,-1,0,,0
cpl. ramon agui,The Last Castle,0.0110428269637,-1,-1,31,m,2001,4500,tt0272020,10414,27,-1,0,,0
cyrus,The Last Castle,0.0640483963895,-1,-1,None,m,2001,4500,tt0272020,10414,27,-1,0,,0
darnell,The Last Castle,0.0112348761283,-1,-1,None,m,2001,4500,tt0272020,10414,27,-1,0,,0
dellwo,The Last Castle,0.0376416362589,-1,-1,42,m,2001,4500,tt0272020,10414,27,-1,0,,0
doc lee bernard,The Last Castle,0.0297676205109,-1,-1,None,m,2001,4500,tt0272020,10414,27,-1,0,,0
duffy,The Last Castle,0.00998655655848,-1,-1,28,m,2001,4500,tt0272020,10414,27,-1,0,,0
enriquez,The Last Castle,0.0121951219512,-1,-1,29,m,2001,4500,tt0272020,10414,27,-1,0,,0
gen. wheeler,The Last Castle,0.0615517572499,-1,-1,49,m,2001,4500,tt0272020,10414,27,-1,0,,0
jill,The Last Castle,0.011138851546,-1,-1,None,f,2001,4500,tt0272020,10414,27,-1,0,,0
Lt. Gen. Eugene,The Last Castle,0.246399078164,-1,-1,65,m,2001,4500,tt0272020,10414,27,-1,0,,0
man,The Last Castle,0.0119070482043,-1,-1,None,m,2001,4500,tt0272020,10414,27,-1,0,,0
sgt. mclaren,The Last Castle,0.0241981947379,-1,-1,None,m,2001,4500,tt0272020,10414,27,-1,0,,0
yates,The Last Castle,0.153351257922,-1,-1,34,m,2001,4500,tt0272020,10414,27,-1,0,,0
alice munro,The Last of the Mohicans,0.0411223147742,-1,-1,17,f,1992,4503,tt0104691,11405,151,-1,0,,0
british lieuten,The Last of the Mohicans,0.0106093818501,-1,-1,31,m,1992,4503,tt0104691,11405,151,-1,0,,0
chingachgook,The Last of the Mohicans,0.069443226655,-1,-1,53,m,1992,4503,tt0104691,11405,151,-1,0,,0
cora munro,The Last of the Mohicans,0.120824199912,-1,-1,34,f,1992,4503,tt0104691,11405,151,-1,0,,0
gen montcalm,The Last of the Mohicans,0.0640070144673,-1,-1,48,m,1992,4503,tt0104691,11405,151,-1,0,,0
gen. webb,The Last of the Mohicans,0.0227970188514,-1,-1,None,m,1992,4503,tt0104691,11405,151,-1,0,,0
hawkeye (nathan,The Last of the Mohicans,0.274967119684,-1,-1,35,m,1992,4503,tt0104691,11405,151,-1,0,,0
jack winthrop,The Last of the Mohicans,0.0331433581762,-1,-1,None,m,1992,4503,tt0104691,11405,151,-1,0,,0
magua,The Last of the Mohicans,0.123366944323,-1,-1,45,m,1992,4503,tt0104691,11405,151,-1,0,,0
maj. ambrose,The Last of the Mohicans,0.0097325734327,-1,-1,39,m,1992,4503,tt0104691,11405,151,-1,0,,0
maj. duncan hey,The Last of the Mohicans,0.144147303814,-1,-1,24,m,1992,4503,tt0104691,11405,151,-1,0,,0
redcoat #2,The Last of the Mohicans,0.00885576501534,-1,-1,None,m,1992,4503,tt0104691,11405,151,-1,0,,0
sachem,The Last of the Mohicans,0.0106093818501,-1,-1,62,m,1992,4503,tt0104691,11405,151,-1,0,,0
uncas,The Last of the Mohicans,0.0663743971942,-1,-1,25,m,1992,4503,tt0104691,11405,151,-1,0,,0
jesus,The Last Temptation of Christ,0.545540796964,-1,-1,33,m,1988,4507,tt0095497,7378,17,-1,0,,0
john the baptis,The Last Temptation of Christ,0.0311737598265,-1,-1,54,m,1988,4507,tt0095497,7378,17,-1,0,,0
john, apostle,The Last Temptation of Christ,0.0185687178097,-1,-1,38,m,1988,4507,tt0095497,7378,17,-1,0,,0
judas,The Last Temptation of Christ,0.205475738683,-1,-1,49,m,1988,4507,tt0095497,7378,17,-1,0,,0
martha, sister ,The Last Temptation of Christ,0.022770398482,-1,-1,None,f,1988,4507,tt0095497,7378,17,-1,0,,0
mary magdalene,The Last Temptation of Christ,0.04960693955,-1,-1,40,f,1988,4507,tt0095497,7378,17,-1,0,,0
mary, mother of,The Last Temptation of Christ,0.0267010029818,-1,-1,49,f,1988,4507,tt0095497,7378,17,-1,0,,0
nathaniel, apos,The Last Temptation of Christ,0.014095960965,-1,-1,44,m,1988,4507,tt0095497,7378,17,-1,0,,0
peter, apostle,The Last Temptation of Christ,0.036188669016,-1,-1,54,m,1988,4507,tt0095497,7378,17,-1,0,,0
pontius pilate,The Last Temptation of Christ,0.0303605313093,-1,-1,41,m,1988,4507,tt0095497,7378,17,-1,0,,0
zebedee,The Last Temptation of Christ,0.0195174844131,-1,-1,65,m,1988,4507,tt0095497,7378,17,-1,0,,0
baron,Legend,0.111635104266,0.25,0.25,None,m,1985,4515,tt0089469,13571,37,1,1,When Marnie Was There (2014),0.0714285714286
dragon,Legend,0.0170215901555,0.031746031746,0.0436507936508,None,m,1985,4515,tt0089469,13571,37,8,11,Shrek (Movies),0.0714285714286
gump,Legend,0.28597745192,-1,-1,19,m,1985,4515,tt0089469,13571,37,0,0,,0
jack,Legend,0.323336526417,-1,-1,23,m,1985,4515,tt0089469,13571,37,0,0,,0
jenny,Legend,0.0259376611893,-1,-1,None,f,1985,4515,tt0089469,13571,37,0,0,,0
jimmy,Legend,0.015842605556,-1,-1,None,m,1985,4515,tt0089469,13571,37,0,0,,0
lili,Legend,0.107877090856,0.0382978723404,0.0382978723404,18,f,1985,4515,tt0089469,13571,37,9,9,ParaNorman (2012),0.0588235294118
ogg,Legend,0.0198216785793,-1,-1,None,m,1985,4515,tt0089469,13571,37,0,0,,0
oona,Legend,0.0355905975978,0.25,0.25,25,f,1985,4515,tt0089469,13571,37,7,7,Legend (1985),0.461538461538
screwball,Legend,0.0437698032569,-1,-1,61,m,1985,4515,tt0089469,13571,37,0,0,,0
thurgis,Legend,0.0131898902071,-1,-1,None,m,1985,4515,tt0089469,13571,37,0,0,,0
alain lefevre,Legionnaire,0.219041387208,-1,-1,38,m,1998,4516,tt0126388,6113,None,-1,0,,0
cpl. legros,Legionnaire,0.017176509079,-1,-1,35,m,1998,4516,tt0126388,6113,None,-1,0,,0
guido rosetti,Legionnaire,0.0757402257484,-1,-1,26,m,1998,4516,tt0126388,6113,None,-1,0,,0
katrina,Legionnaire,0.0431866513987,-1,-1,26,f,1998,4516,tt0126388,6113,None,-1,0,,0
lucien galgani,Legionnaire,0.0727956813349,-1,-1,50,m,1998,4516,tt0126388,6113,None,-1,0,,0
luther,Legionnaire,0.133158841813,-1,-1,31,m,1998,4516,tt0126388,6113,None,-1,0,,0
mackintosh,Legionnaire,0.188778014068,-1,-1,43,m,1998,4516,tt0126388,6113,None,-1,0,,0
maxim,Legionnaire,0.0816293145755,-1,-1,None,m,1998,4516,tt0126388,6113,None,-1,0,,0
sgt. steinkampf,Legionnaire,0.168493374775,-1,-1,61,m,1998,4516,tt0126388,6113,None,-1,0,,0
1st stansfield ,Léon: The Professional,0.0639625585023,-1,-1,None,m,1994,4519,tt0110413,5769,67,-1,0,,0
leon's taxi dri,Léon: The Professional,0.508060322413,-1,-1,53,m,1994,4519,tt0110413,5769,67,-1,0,,0
mathilda,Léon: The Professional,0.373548275264,-1,-1,13,f,1994,4519,tt0110413,5769,67,-1,0,,0
stansfield,Léon: The Professional,0.0544288438204,-1,-1,36,m,1994,4519,tt0110413,5769,67,-1,0,,0
clo-clo,The Leopard Man,0.0873750913965,-1,-1,26,f,1943,4520,tt0036104,8206,None,-1,0,,0
consuelo contre,The Leopard Man,0.0480136485498,-1,-1,28,f,1943,4520,tt0036104,8206,None,-1,0,,0
dr. galbraith,The Leopard Man,0.206678040458,-1,-1,52,m,1943,4520,tt0036104,8206,None,-1,0,,0
dwight brunton,The Leopard Man,0.0290031684134,-1,-1,23,m,1943,4520,tt0036104,8206,None,-1,0,,0
eloise,The Leopard Man,0.0389958566902,-1,-1,21,f,1943,4520,tt0036104,8206,None,-1,0,,0
jerry manning,The Leopard Man,0.292468925177,-1,-1,35,m,1943,4520,tt0036104,8206,None,-1,0,,0
kiki walker,The Leopard Man,0.144162807702,-1,-1,28,f,1943,4520,tt0036104,8206,None,-1,0,,0
maria - fortune,The Leopard Man,0.0280282719961,-1,-1,36,f,1943,4520,tt0036104,8206,None,-1,0,,0
roblos - the po,The Leopard Man,0.0549597855228,-1,-1,50,m,1943,4520,tt0036104,8206,None,-1,0,,0
Senora Contrera,The Leopard Man,0.0283938581526,-1,-1,None,f,1943,4520,tt0036104,8206,None,-1,0,,0
Sra. Delgado,The Leopard Man,0.0173044114063,-1,-1,None,f,1943,4520,tt0036104,8206,None,-1,0,,0
teresa delgado,The Leopard Man,0.0246161345357,-1,-1,21,f,1943,4520,tt0036104,8206,None,-1,0,,0
charlie,Letters to Juliet,0.279817510319,-1,-1,26,m,2010,4525,tt0892318,9206,58,-1,0,,0
claire,Letters to Juliet,0.163588963719,-1,-1,73,f,2010,4525,tt0892318,9206,58,-1,0,,0
isabella,Letters to Juliet,0.045296545731,-1,-1,37,f,2010,4525,tt0892318,9206,58,-1,0,,0
new yorker maga,Letters to Juliet,0.062785140126,-1,-1,50,m,2010,4525,tt0892318,9206,58,-1,0,,0
Sophie,Letters to Juliet,0.342711275255,-1,-1,25,f,2010,4525,tt0892318,9206,58,-1,0,,0
victor,Letters to Juliet,0.105800564849,-1,-1,32,m,2010,4525,tt0892318,9206,58,-1,0,,0
aaron adamson,Little Children,0.0252861780284,-1,-1,None,m,2006,4539,tt0404203,5853,7,0,0,,0
brad adamson,Little Children,0.265163164189,-1,-1,33,m,2006,4539,tt0404203,5853,7,0,0,,0
icu counselor,Little Children,0.0235776524859,-1,-1,59,m,2006,4539,tt0404203,5853,7,0,0,,0
jean,Little Children,0.0193063386298,0.00025767762187,0.000382612226413,62,f,2006,4539,tt0404203,5853,7,33,49,Harry Potter - J. K. Rowling,0.0357142857143
kathy adamson,Little Children,0.0859388347856,-1,-1,36,f,2006,4539,tt0404203,5853,7,0,0,,0
larry hedges,Little Children,0.117204852213,-1,-1,41,m,2006,4539,tt0404203,5853,7,0,0,,0
lucy pierce,Little Children,0.0464718947548,-1,-1,4,f,2006,4539,tt0404203,5853,7,0,0,,0
mary ann,Little Children,0.0381001195968,0.0123456790123,0.0123456790123,None,f,2006,4539,tt0404203,5853,7,1,1,Alice in Wonderland (1951),0.0769230769231
may mcgorvey,Little Children,0.0714163676747,-1,-1,63,f,2006,4539,tt0404203,5853,7,0,0,,0
richard pierce,Little Children,0.03058260721,-1,-1,48,m,2006,4539,tt0404203,5853,7,0,0,,0
ronnie j. mcgor,Little Children,0.0442508115496,-1,-1,45,m,2006,4539,tt0404203,5853,7,0,0,,0
sarah pierce,Little Children,0.163164189305,-1,-1,31,f,2006,4539,tt0404203,5853,7,0,0,,0
sheila,Little Children,0.0333162480779,0.384615384615,0.384615384615,41,f,2006,4539,tt0404203,5853,7,65,65,Evil Dead (Movies),0.111111111111
theresa,Little Children,0.0362207415001,0.00421313506815,0.0422965716646,39,f,2006,4539,tt0404203,5853,7,51,512,The Shadowhunter Chronicles - All Media Types,0.0444444444444
dwayne,Little Miss Sunshine,0.0306654037414,-1,-1,22,m,2006,4540,tt0449059,8446,79,-1,0,,0
frank ginsberg,Little Miss Sunshine,0.188017996685,-1,-1,44,m,2006,4540,tt0449059,8446,79,-1,0,,0
grandpa edwin h,Little Miss Sunshine,0.0763675112479,-1,-1,72,m,2006,4540,tt0449059,8446,79,-1,0,,0
linda,Little Miss Sunshine,0.0245086431447,-1,-1,None,f,2006,4540,tt0449059,8446,79,-1,0,,0
mechanic,Little Miss Sunshine,0.0287710158655,-1,-1,51,m,2006,4540,tt0449059,8446,79,-1,0,,0
olive hoover,Little Miss Sunshine,0.0826426710869,-1,-1,10,f,2006,4540,tt0449059,8446,79,-1,0,,0
richard hoover,Little Miss Sunshine,0.312337201042,-1,-1,43,m,2006,4540,tt0449059,8446,79,-1,0,,0
sheryl hoover,Little Miss Sunshine,0.230523324651,-1,-1,34,f,2006,4540,tt0449059,8446,79,-1,0,,0
stan grossman,Little Miss Sunshine,0.0131423158892,-1,-1,50,m,2006,4540,tt0449059,8446,79,-1,0,,0
state trooper m,Little Miss Sunshine,0.0130239166469,-1,-1,43,m,2006,4540,tt0449059,8446,79,-1,0,,0
billy,Logan's Run,0.0230085410493,-1,-1,26,m,1976,4543,tt0074812,5737,102,-1,0,,0
box,Logan's Run,0.0705943873104,-1,-1,51,m,1976,4543,tt0074812,5737,102,-1,0,,0
doc,Logan's Run,0.047411539132,-1,-1,33,m,1976,4543,tt0074812,5737,102,-1,0,,0
francis,Logan's Run,0.160885480216,-1,-1,39,m,1976,4543,tt0074812,5737,102,-1,0,,0
holly,Logan's Run,0.0346871187032,-1,-1,29,f,1976,4543,tt0074812,5737,102,-1,0,,0
jessica,Logan's Run,0.0667596304689,-1,-1,24,f,1976,4543,tt0074812,5737,102,-1,0,,0
logan,Logan's Run,0.565626634129,-1,-1,34,m,1976,4543,tt0074812,5737,102,-1,0,,0
the woman runne,Logan's Run,0.0310266689908,-1,-1,34,f,1976,4543,tt0074812,5737,102,-1,0,,0
bartender,The Lookout,0.0220519369945,-1,-1,None,m,2007,4549,tt0427470,11745,5,-1,0,,0
bone,The Lookout,0.0242656449553,-1,-1,None,m,2007,4549,tt0427470,11745,5,-1,0,,0
cameron's girlf,The Lookout,0.0110685398042,-1,-1,18,f,2007,4549,tt0427470,11745,5,-1,0,,0
charlie daniels,The Lookout,0.00936568752661,-1,-1,None,m,2007,4549,tt0427470,11745,5,-1,0,,0
chris pratt,The Lookout,0.425117071094,-1,-1,26,m,2007,4549,tt0427470,11745,5,-1,0,,0
cork,The Lookout,0.0107279693487,-1,-1,None,m,2007,4549,tt0427470,11745,5,-1,0,,0
deputy ted,The Lookout,0.0372924648787,-1,-1,35,m,2007,4549,tt0427470,11745,5,-1,0,,0
dorothy,The Lookout,0.011919965943,-1,-1,None,f,2007,4549,tt0427470,11745,5,-1,0,,0
gary spargo,The Lookout,0.297232865049,-1,-1,29,m,2007,4549,tt0427470,11745,5,-1,0,,0
kelly,The Lookout,0.0185610898255,-1,-1,23,f,2007,4549,tt0427470,11745,5,-1,0,,0
luvlee,The Lookout,0.0446998722861,-1,-1,31,f,2007,4549,tt0427470,11745,5,-1,0,,0
marty,The Lookout,0.0154959557258,-1,-1,31,m,2007,4549,tt0427470,11745,5,-1,0,,0
richard,The Lookout,0.0400170285228,-1,-1,None,m,2007,4549,tt0427470,11745,5,-1,0,,0
roland,The Lookout,0.0168582375479,-1,-1,None,m,2007,4549,tt0427470,11745,5,-1,0,,0
waitress,The Lookout,0.0153256704981,-1,-1,23,f,2007,4549,tt0427470,11745,5,-1,0,,0
bugs bunny's dr,Looney Tunes: Back in Action,0.197578425977,-1,-1,None,m,2003,4553,tt0318155,7268,30,-1,0,,0
daffy duck,Looney Tunes: Back in Action,0.220280682444,-1,-1,51,m,2003,4553,tt0318155,7268,30,-1,0,,0
dj drake,Looney Tunes: Back in Action,0.224133186571,-1,-1,35,m,2003,4553,tt0318155,7268,30,-1,0,,0
dusty tails,Looney Tunes: Back in Action,0.031370390754,-1,-1,42,f,2003,4553,tt0318155,7268,30,-1,0,,0
elmer fudd,Looney Tunes: Back in Action,0.0154100165107,-1,-1,53,m,2003,4553,tt0318155,7268,30,-1,0,,0
kate,Looney Tunes: Back in Action,0.164556962025,-1,-1,32,f,2003,4553,tt0318155,7268,30,-1,0,,0
mother,Looney Tunes: Back in Action,0.0588882773803,-1,-1,41,f,2003,4553,tt0318155,7268,30,-1,0,,0
mr. chairman,Looney Tunes: Back in Action,0.0877820583379,-1,-1,58,m,2003,4553,tt0318155,7268,30,-1,0,,0
audrey,The Lorax,0.0418037545965,0.0003862013978,0.000436033836226,23,f,2012,4554,tt1482459,5167,233,31,35,The Avengers (Marvel Movies),0.142857142857
grammy norma,The Lorax,0.0481904393265,0.054347826087,0.054347826087,90,f,2012,4554,tt1482459,5167,233,10,10,The Lorax (2012),0.5625
mr. o'hare,The Lorax,0.112057286627,-1,-1,42,m,2012,4554,tt1482459,5167,233,0,0,,0
once-ler's mom,The Lorax,0.025740274821,-1,-1,31,f,2012,4554,tt1482459,5167,233,0,0,,0
ted,The Lorax,0.166634410683,0.00277194324934,0.00277194324934,25,m,2012,4554,tt1482459,5167,233,355,355,Harry Potter - J. K. Rowling,0.0357142857143
ted's mom,The Lorax,0.0586413779756,0.0271739130435,0.0271739130435,30,f,2012,4554,tt1482459,5167,233,5,5,The Lorax (2012),0.5625
the lorax,The Lorax,0.166634410683,0.288043478261,0.288043478261,68,m,2012,4554,tt1482459,5167,233,53,53,The Lorax (2012),0.5625
the once-ler,The Lorax,0.380298045287,0.809782608696,0.809782608696,38,m,2012,4554,tt1482459,5167,233,149,149,The Lorax (2012),0.5625
alan frog,The Lost Boys,0.0390342052314,0.320224719101,0.320224719101,17,m,1987,4559,tt0093437,7455,71,114,114,Lost Boys (Movies),0.5
david,The Lost Boys,0.0776659959759,0.555555555556,0.555555555556,21,m,1987,4559,tt0093437,7455,71,370,370,Newsies (1992),0.0714285714286
edgar frog,The Lost Boys,0.108920187793,0.365168539326,0.365168539326,16,m,1987,4559,tt0093437,7455,71,130,130,Lost Boys (Movies),0.5
grandpa,The Lost Boys,0.0562038900067,0.109550561798,0.109550561798,72,m,1987,4559,tt0093437,7455,71,39,39,Lost Boys (Movies),0.5
laddie,The Lost Boys,0.0206572769953,0.160112359551,0.160112359551,11,m,1987,4559,tt0093437,7455,71,57,57,Lost Boys (Movies),0.5
lucy,The Lost Boys,0.156539235412,0.0025767762187,0.0025767762187,39,f,1987,4559,tt0093437,7455,71,330,330,Harry Potter - J. K. Rowling,0.0357142857143
max,The Lost Boys,0.0914822266935,0.0162742668319,0.0776538620405,44,m,1987,4559,tt0093437,7455,71,197,940,The Shadowhunter Chronicles - All Media Types,0.0888888888889
michael,The Lost Boys,0.147417840376,-1,-1,21,m,1987,4559,tt0093437,7455,71,0,0,,0
sam,The Lost Boys,0.22615694165,0.0994281727691,0.0994281727691,16,m,1987,4559,tt0093437,7455,71,7981,7981,The Avengers (Marvel Movies),0.142857142857
star,The Lost Boys,0.0759221998659,0.297752808989,0.297752808989,22,f,1987,4559,tt0093437,7455,71,106,106,Lost Boys (Movies),0.5
al,Lost Highway,0.0572265105137,-1,-1,53,m,1997,4561,tt0116922,3757,7,-1,0,,0
bill dayton,Lost Highway,0.0896992281075,-1,-1,53,m,1997,4561,tt0116922,3757,7,-1,0,,0
captain luneau,Lost Highway,0.0407239819005,-1,-1,56,m,1997,4561,tt0116922,3757,7,-1,0,,0
ed,Lost Highway,0.0489752462071,-1,-1,49,m,1997,4561,tt0116922,3757,7,-1,0,,0
fred madison,Lost Highway,0.15357998403,-1,-1,44,m,1997,4561,tt0116922,3757,7,-1,0,,0
guard henry,Lost Highway,0.0369976044717,-1,-1,36,m,1997,4561,tt0116922,3757,7,-1,0,,0
mr. eddy,Lost Highway,0.124301304232,-1,-1,67,m,1997,4561,tt0116922,3757,7,-1,0,,0
pete dayton,Lost Highway,0.219856268299,-1,-1,22,m,1997,4561,tt0116922,3757,7,-1,0,,0
raquel,Lost Highway,0.0298110194304,-1,-1,30,f,1997,4561,tt0116922,3757,7,-1,0,,0
renee madison,Lost Highway,0.139472983764,-1,-1,29,f,1997,4561,tt0116922,3757,7,-1,0,,0
sheila,Lost Highway,0.0593558690445,-1,-1,27,f,1997,4561,tt0116922,3757,7,-1,0,,0
A Man on a Dais,The Lost Son,0.018608371101,-1,-1,None,m,1999,4564,tt0144286,18755,None,0,0,,0
butler,The Lost Son,0.0106638229805,4.98324384258e-05,0.0,None,m,1999,4564,tt0144286,18755,None,4,0,The Avengers (Marvel Movies),0.142857142857
deborah spitz,The Lost Son,0.126366302319,-1,-1,38,f,1999,4564,tt0144286,18755,None,0,0,,0
