script_id,imdb_character_name,words,gender,age
6495,barr,232,m,NULL
6495,cash,344,m,81
6495,charlie,390,m,26
6495,emerson,810,m,36
6495,helen,2450,f,33
6495,linsky,188,m,35
6495,rob farrior,187,m,58
6495,rodin,496,m,65
6495,sandy,260,f,20
6495,the zec,410,m,70
6495,woman on bus,198,f,NULL
6509,amy courtland,129,f,NULL
6509,dr. ellman,226,m,53
6509,farber,150,m,NULL
6509,insp. brie,308,m,65
6509,jane,143,f,38
6509,michael courtla,2025,m,53
6509,newscaster,175,m,50
6509,Robert Lasalle,877,m,31
6509,sandra portinar,1398,f,34
6509,ticket agent,116,m,40
6511,detective,278,f,NULL
6511,detective farme,245,m,52
6511,dr. verringer,374,m,38
6511,jefe,144,m,53
6511,marty augustine,332,m,44
6511,morgan,228,m,36
6511,philip marlowe,3694,m,35
6511,roger wade,1562,m,57
6511,terry lennox,627,m,34
6512,captain jack wa,1338,m,47
6512,captain james b,598,m,49
6512,coates,197,m,36
6512,detective dante,475,m,47
6512,detective paul ,972,m,27
6512,detective tom l,4247,m,44
6512,grill,167,m,29
6512,linda washingto,373,f,32
6512,megan,612,f,NULL
6512,scribble,147,m,44
6512,Sgt. Mike Clady,518,m,38
6514,2nd lieutenant,560,m,NULL
6514,capt. 'painless,417,m,30
6514,cpl. 'radar' o',418,m,27
6514,dr. oliver 'spe,551,m,32
6514,duke forrest,1993,m,37
6514,hawkeye pierce,5284,m,35
6514,ho-jon,247,m,NULL
6514,korean doctor,257,m,45
6514,lt. col. henry ,1006,m,38
6514,maj. frank burn,544,m,39
6514,maj. margaret ',593,f,33
6514,sgt. major voll,126,m,29
6514,trapper john mc,1973,m,32
6515,anthony meredit,406,m,34
6515,barnes,139,m,33
6515,bertha,243,f,NULL
6515,constable dexte,104,m,NULL
6515,constance trent,1171,f,67
6515,dorothy,312,f,39
6515,elsie,939,f,34
6515,george,230,m,44
6515,henry denton,351,m,27
6515,inspector thomp,494,m,44
6515,isobel mccordle,310,f,25
6515,ivor novello,353,m,40
6515,jennings,783,m,67
6515,jeremy blond,182,m,22
6515,lord raymond st,475,m,55
6515,louisa stockbri,210,f,34
6515,mary maceachran,1210,f,25
6515,morris weissman,603,m,56
6515,mrs. croft,392,f,67
6515,mrs. wilson,600,f,56
6515,probert,195,m,63
6515,robert parks,520,m,37
6515,strutt,155,m,NULL
6515,william mccordl,331,m,61
6518,eva cuza,781,f,28
6518,father fonescu,313,m,53
6518,glaeken,366,m,42
6518,kaempffer,675,m,33
6518,lutz,119,m,32
6518,magda,392,f,NULL
6518,radu molasar,174,m,36
6518,woermann,1071,m,42
6522,big evil,186,m,NULL
6522,brian taylor,3166,m,32
6522,captain reese,224,m,NULL
6522,ck,119,m,NULL
6522,demon,103,m,NULL
6522,gabby,295,f,28
6522,janet,432,f,27
6522,la la,243,f,NULL
6522,mike zavala,2662,m,36
6522,mr. tre,398,m,NULL
6522,orozco,186,f,28
6522,sarge,514,m,49
6527,annette,303,f,52
6527,becky,179,f,24
6527,bonnie,165,f,31
6527,buddy,182,m,31
6527,claire bennett,3517,f,45
6527,jason bennett,175,m,40
6527,nina collins,278,f,29
6527,nurse gayle,118,f,37
6527,roy collins,589,m,38
6527,silvana,716,f,58
6529,caroline,344,f,26
6529,lucy,2668,f,30
6529,phone voice roy,131,f,NULL
6529,pierre del rio,337,m,41
6529,Professor Norma,1510,m,77
6529,regent hotel co,105,m,36
6529,richard,486,m,32
6529,taipei surgeon,154,m,NULL
6529,the limey,235,m,46
6535,digger holt,297,m,71
6535,dr. pritchard,714,m,NULL
6535,fred clawson,190,m,42
6535,garrison,165,m,NULL
6535,homer gamache,411,m,NULL
6535,liz beaumont,1300,f,43
6535,man in the hall,200,m,NULL
6535,mike donaldson,417,m,53
6535,miriam cowley,124,f,51
6535,rick cowley,150,m,46
6535,shayla beaumont,199,f,44
6535,sheriff alan pa,1470,m,38
6535,thad beaumont,4912,m,33
6537,gerald olin,541,m,59
6537,lily,284,f,38
6537,mike enslin,2338,m,41
6537,sam farrell,160,m,54
6538,burt,2120,m,31
6538,diehl,328,m,67
6538,isaac,552,m,25
6538,job,566,m,11
6538,joseph,135,m,NULL
6538,malachai,335,m,19
6538,sarah,156,f,NULL
6538,vicky,1170,f,28
6539,andrew 'andy' m,1646,m,30
6539,bates,101,m,40
6539,captain hollist,267,m,44
6539,charlene 'charl,1387,f,9
6539,Dr. Rahv,461,f,NULL
6539,irv manders,133,m,66
6539,quincey,106,m,NULL
6539,steinowitz,177,m,NULL
6539,victoria 'vicky,434,f,23
6540,donna trenton,1136,f,35
6540,gary pervier,259,m,43
6540,joe camber,429,m,45
6540,roger breakston,147,m,NULL
6540,tad trenton,449,m,7
6540,vic trenton,672,m,31
6549,Aunt Bedelia,297,f,62
6549,cass blaine (se,297,f,NULL
6549,charlie gereson,303,m,31
6549,dexter stanley ,194,m,56
6549,george,155,m,NULL
6549,harry wentworth,855,m,35
6549,henry northrup ,1971,m,57
6549,jordy verrill (,949,m,35
6549,mike the janito,845,m,66
6549,nate,118,m,NULL
6549,richard vickers,1913,m,56
6549,sylvia grantham,626,f,46
6549,upson pratt (se,1323,m,68
6549,white (segment ,265,m,44
6549,wilma northrup ,579,f,37
6552,barry neiman,202,m,33
6552,beaver,379,m,33
6552,henry,938,m,34
6552,jonesy,740,m,32
6552,kurtz,449,m,NULL
6552,mr gray,202,m,NULL
6552,owen,385,m,42
6552,pete,1046,m,35
6552,roberta cavell,123,f,51
6554,brian rusk,180,m,16
6554,cora rusk,112,f,36
6554,danforth keeton,536,m,50
6554,deputy norris r,439,m,36
6554,hugh priest,147,m,NULL
6554,myrtle keeton,165,f,35
6554,nettie cobb,186,f,36
6554,polly chalmers,361,f,45
6554,reverend rose,121,m,51
6554,sheriff alan pa,1061,m,43
6568,clarice starlin,2265,f,41
6568,crawford,415,m,NULL
6568,dr fell,335,m,NULL
6568,Dr. Doemling,124,m,NULL
6568,fell,600,m,NULL
6568,hannibal lecter,1673,m,64
6568,insp. rinaldo p,703,m,59
6568,mason,282,m,NULL
6568,nurse barney,576,m,52
6568,paul krendler,474,m,47
6568,proprietor,161,m,NULL
6571,anita vanger,292,f,46
6571,armansky,145,m,39
6571,bjurman,460,m,47
6571,cecilia,242,f,61
6571,detective morel,489,m,68
6571,erika berger,473,f,45
6571,frode,765,m,74
6571,harald,206,m,78
6571,harriet,220,f,NULL
6571,henrik vanger,1346,m,82
6571,lisbeth salande,2340,f,26
6571,liv,146,f,40
6571,martin vanger,1605,m,60
6571,mikael blomkvis,3736,m,43
6571,plague,108,m,33
6571,reporter,105,m,NULL
6574,al eustis,104,m,64
6574,anne anderson,255,f,44
6574,james gordon,388,m,48
6574,jan schlichtman,1798,m,44
6574,jerome facher,779,m,67
6574,john riley,204,m,58
6574,judge walter j.,236,m,53
6574,kevin conway,544,m,45
6574,mr. granger,128,m,48
6574,pinder,170,m,41
6574,william cheesem,202,m,38
6576,bonnie waitzkin,875,f,37
6576,bruce pandolfin,741,m,50
6576,dimitri,255,m,NULL
6576,fred waitzkin,2986,m,46
6576,jonathan poe,176,m,NULL
6576,josh waitzkin,2401,m,9
6576,lina,239,f,NULL
6576,merlin,141,m,NULL
6576,poe's teacher,161,m,62
6576,reporter,232,f,NULL
6576,tournament dire,101,m,53
6576,vinnie,1073,m,32
6580,bill robinson,1155,m,24
6580,brett,501,f,28
6580,connie,132,f,22
6580,curt,213,m,NULL
6580,handy,144,m,37
6582,aisha,693,f,25
6582,al-saleem,302,m,43
6582,bassam,385,m,29
6582,ed hoffman,2534,m,44
6582,garland,292,m,51
6582,hani,1757,m,45
6582,holiday,194,m,46
6582,nizar,179,m,37
6582,omar sadiki,187,m,NULL
6582,roger ferris,4522,m,34
6582,skip,136,m,42
6585,bobby garfield,2095,m,12
6585,carol gerber,743,f,14
6585,liz garfield,865,f,37
6585,ted brautigan,2021,m,64
6605,army-jacket,144,m,29
6605,audrey,1027,f,26
6605,bardo,809,m,29
6605,beat girl,142,f,26
6605,candace,177,f,29
6605,Cliffy,101,m,NULL
6605,eno,166,m,NULL
6605,jerome,1713,m,21
6605,jimmy,449,m,57
6605,jonah,244,m,34
6605,marvin bushmill,110,m,33
6605,matthew,163,m,30
6605,Professor Sandi,980,m,53
6605,sophie,258,f,NULL
6605,vince,759,m,30
6607,caberts,157,m,NULL
6607,gina aufiero,121,f,42
6607,len,408,m,NULL
6607,melissa,165,f,NULL
6607,parking garage ,207,f,NULL
6607,paul aufiero,1750,m,40
6607,philadelphia ph,468,m,39
6607,randy clark,115,m,NULL
6607,sal,512,m,40
6607,theresa,164,f,NULL
6610,blonde woman,295,f,NULL
6610,charles,166,m,NULL
6610,curly,1203,m,37
6610,heavyset woman,111,f,73
6610,larry,1206,m,42
6610,lydia,257,f,40
6610,moe,1831,m,37
6610,Mother Superior,353,f,52
6610,mr wiley,232,m,NULL
6610,mrs wiley,141,f,NULL
6610,Sister Rosemary,226,f,31
6610,teddy,447,m,35
6611,bud dodge,291,m,41
6611,custodian,440,m,36
6611,gas station own,111,m,NULL
6611,gil kinney,891,m,26
6611,jim dodge,4601,m,28
6611,josie mcclellan,2585,f,21
6611,nestor pyle,947,m,28
6611,officer don,157,m,51
6611,penny dodge,174,f,24
6611,roger roy mccle,217,m,60
6611,young man,313,m,NULL
6612,anise hall,139,f,NULL
6612,bernard oxbar,464,m,49
6612,bill dancer,2950,m,37
6612,curly sue,1806,f,10
6612,grey ellison,3269,f,32
6612,theater patron,149,m,31
6612,walker mccormic,1371,m,45
6613,arno crostic,116,m,NULL
6613,benjamin pierce,141,m,38
6613,braedon keller,439,m,44
6613,cameron vale,1317,m,35
6613,darryl revok,780,m,31
6613,dr. paul ruth,1474,m,53
6613,kim obrist,532,f,33
6614,andré petrescu,206,m,47
6614,anthony adubato,613,m,83
6614,benno levin,1224,m,45
6614,brutha fez,128,m,34
6614,didi fancher,281,f,48
6614,elise shifrin,617,f,25
6614,eric packer,3107,m,26
6614,ibrahim hamadou,305,m,47
6614,jane melman,496,f,31
6614,kendra hays,186,f,NULL
6614,michael chin,211,m,NULL
6614,shiner,224,m,30
6614,torval,480,m,38
6614,vija kinsky,698,f,35
6617,adele,755,f,45
6617,dr. pinchelow,850,m,61
6617,dr. walcott,244,f,NULL
6617,fraida,560,f,60
6617,harry,3503,m,59
6617,lloyd,4017,m,52
6617,ms. sourpuss,170,f,NULL
6617,penny,1054,f,29
6617,travis,691,m,44
6622,colonel montfor,177,m,NULL
6622,doctok,695,m,NULL
6622,doctoyd,588,m,NULL
6622,fisk,104,m,NULL
6622,gwen's maid,1226,f,29
6622,lawrence talbot,2790,m,43
6622,maleva,130,f,66
6622,rag picker,351,m,NULL
6622,sir john talbot,2223,m,73
6622,squire strickla,702,m,NULL
6625,bill,423,m,NULL
6625,cecilia,625,f,NULL
6625,clancy,302,m,NULL
6625,clarence pool,4241,m,24
6625,clifford,327,m,NULL
6625,cute girl,101,f,NULL
6625,eddie,688,m,NULL
6625,lenny otis,101,m,NULL
6625,mickey burnett,1688,m,NULL
6625,misty,941,f,NULL
6625,oliver brandon,135,m,NULL
6625,ronny,278,m,NULL
6634,hassan,2005,m,31
6634,jean-pierre,227,m,38
6634,Madame Mallory,1062,f,69
6634,Mahira,173,f,NULL
6634,mama,440,f,47
6634,Marguerite,1116,f,28
6634,mayor,586,m,62
6634,paul,295,m,43
6649,charlie hollowa,793,m,36
6649,david,1143,m,35
6649,elizabeth shaw,1242,f,33
6649,fifield,207,m,46
6649,janek,736,m,40
6649,meredith vicker,504,f,37
6649,peter weyland,611,m,45
6672,betty ross,118,f,33
6672,bruce banner,1935,m,35
6672,capt siegel,173,m,NULL
6672,doc samson,198,m,NULL
6672,leder,2198,m,NULL
6672,marlo,277,f,NULL
6672,rick jones,1687,m,NULL
6672,ross,1021,m,59
6672,simple man,102,m,NULL
6672,talbot,577,m,32
6672,technician,150,f,32
6672,vince,205,m,NULL
6674,frank castle,816,m,35
6674,frank sr,157,m,NULL
6674,howard saint,232,m,50
6674,joan,101,f,32
6674,john saint,127,m,29
6674,leonard glass,160,m,NULL
6674,nicky duka,237,m,NULL
6674,tattooed mike,152,m,32
6679,dr. otto octavi,2459,m,51
6679,girl,161,f,NULL
6679,harry osborn,672,m,26
6679,J. Jonah Jameso,764,m,49
6679,Mary Jane Watso,1335,f,22
6679,may parker,614,f,77
6679,mr. aziz,254,m,38
6679,Norman Osborn,146,m,51
6679,peter parker,2193,m,29
6701,brogan-moore,243,m,54
6701,carter,438,m,61
6701,christine,1867,f,56
6701,inspector hearn,332,m,60
6701,janet mackenzie,520,f,77
6701,judge,204,m,72
6701,leonard vole,2818,m,43
6701,mayhew,460,m,63
6701,miss plimsoll,410,f,55
6701,mr. myers,1095,m,52
6701,sir wilfrid rob,4462,m,58
6707,cheech,744,m,42
6707,David Shayne,1358,m,28
6707,ellen,327,f,46
6707,helen sinclair,954,f,46
6707,julian marx,494,m,74
6707,nick valenti,674,m,57
6707,olive neal,402,f,36
6707,rocco,141,m,52
6707,sheldon flender,107,m,47
6707,warner purcell,117,m,45
6709,cookie,147,f,38
6709,harry block,1171,m,62
6709,harvey stern,217,m,22
6709,helen,238,f,35
6709,hilly,142,m,11
6709,joan,278,f,46
6709,ken,199,m,59
6709,richard,189,m,52
6709,satan's helper,112,m,NULL
6712,medieval times ,107,m,31
6712,rick,497,m,27
6712,rikki klieman,167,f,48
6712,robin harris,802,f,24
6712,steven m. kovac,3064,m,34
6712,the cable guy,4894,m,34
6724,abner mercer,184,m,65
6724,dr. allen paint,851,m,NULL
6724,francesca chidd,435,f,28
6724,hale chidduck,903,m,58
6724,interviewer,135,m,NULL
6724,jeffers,1453,m,29
6724,joe sarno,1881,m,60
6724,mr. longbaugh,984,m,33
6724,mr. parker,2916,m,26
6724,obecks,447,m,30
6724,robin,1443,f,27
6726,al simmons,762,m,30
6726,clown,1802,m,33
6726,cogliostro,476,m,61
6726,cyan,418,f,7
6726,jason wynn,911,m,57
6726,Spawn,1304,m,30
6726,terry fitzgeral,666,m,36
6726,wanda blake,512,f,33
6726,zack,260,m,11
6727,bigelow,250,m,41
6727,cliff,2175,m,32
6727,eddie valentine,447,m,52
6727,fitch,234,m,53
6727,howard hughes,493,m,39
6727,Jenny,1524,f,21
6727,malcolm,323,m,54
6727,neville sinclai,811,m,45
6727,newsreel announ,349,m,74
6727,patsy,186,f,11
6727,peevy,1018,m,57
6727,rusty,291,m,NULL
6727,skeets,112,m,47
6731,alice,574,f,22
6731,chief floyd,184,m,39
6731,councilman farr,309,m,44
6731,da priscilla br,416,f,42
6731,earl talbot bla,1019,m,46
6731,kim,354,m,20
6731,larry doyle,619,m,34
6731,nick styles,2843,m,37
6731,odessa,166,m,33
6731,wanda,142,f,NULL
6742,addy,452,f,45
6742,caroline howley,183,f,42
6742,dehl swift,344,m,42
6742,dub slack,213,m,44
6742,leon coll,255,m,48
6742,lieutenant spee,1432,m,54
6742,mike murphy,2214,m,48
6742,primo pitt,285,m,53
6747,borel,193,m,36
6747,fortis,447,m,21
6747,henry hamilton,311,m,34
6747,philippe weis,358,m,32
6747,rachel salas,201,f,27
6747,raymond leon,810,m,35
6747,sylvia weis,1015,f,26
6747,will salas,2441,m,30
6752,joe,556,m,35
6752,Kim Jong Il,102,m,35
6752,lisa,381,f,28
6752,sarah,194,f,34
6752,spottswoode,415,m,40
6798,archer lincoln,121,m,61
6798,cynthia,331,f,34
6798,jeremy talbott,363,m,56
6798,lady sarah bill,149,f,35
6798,liz carlson,303,f,34
6798,mark van meter,127,m,42
6798,mr. page,408,m,45
6798,sperry repairma,227,m,32
6798,terry dolittle,4722,f,31
6815,alistair hennes,466,m,52
6815,bill ubell,203,m,56
6815,eleanor zissou,707,f,53
6815,festival direct,126,m,42
6815,jane winslett-r,1114,f,35
6815,klaus daimler,573,m,49
6815,ned plimpton,1830,m,36
6815,oseary drakouli,510,m,64
6815,steve zissou,7583,m,54
6815,vladimir woloda,195,m,35
6816,chas tenenbaum,588,m,36
6816,etheline tenenb,754,f,50
6816,henry sherman,419,m,55
6816,hotel manager,108,m,NULL
6816,margot tenenbau,827,f,29
6816,narrator,1029,m,43
6816,pagoda,143,m,83
6816,raleigh st. cla,294,m,51
6816,richie tenenbau,714,m,30
6816,royal tenenbaum,2721,m,71
6822,additional fred,898,m,NULL
6822,additional hank,912,m,NULL
6822,bob arctor,2857,m,42
6822,charles freck,1222,m,34
6822,connie,121,f,NULL
6822,donna hawthorne,1598,f,35
6822,ernie luckman,1137,m,45
6822,fat businessman,214,m,NULL
6822,James Barris,1907,m,41
6822,kimberly,199,f,NULL
6822,little girl,104,f,NULL
6822,mike,273,m,34
6822,new path farm m,136,m,NULL
6822,old lady,149,f,NULL
6827,bainsley,1498,f,32
6827,bob,2579,m,NULL
6827,dr. shrink-rom,403,f,53
6827,joby,905,m,50
6827,management,347,m,43
6827,qohen leth,2663,m,57
6832,alice,114,f,31
6832,brendan,166,m,NULL
6832,francis,3417,m,39
6832,jack,1457,m,27
6832,patricia,757,f,56
6832,peter,1656,m,34
6832,rita,222,f,23
6832,the mechanic,102,m,66
6833,alec hewett,818,m,59
6833,carol,206,f,34
6833,chloe hewett wi,3830,f,34
6833,chris wilton,5333,m,28
6833,detective banne,542,m,40
6833,detective parry,306,m,38
6833,eleanor hewett,1042,f,59
6833,estate agent,145,m,40
6833,heather,177,f,28
6833,henry,268,m,35
6833,ian,235,m,43
6833,inspector dowd,356,m,33
6833,mrs. eastby,215,f,74
6833,nola rice,2688,f,21
6833,rod carver,277,m,NULL
6833,tom hewett,3350,m,27
6836,annie brackett,985,f,29
6836,bob simms,196,m,NULL
6836,dr. sam loomis,605,m,59
6836,laurie strode,1217,f,20
6836,marion chambers,106,f,29
6836,tommy doyle,251,m,NULL
6837,announcer,275,m,40
6837,budd,299,m,35
6837,gary hunt,278,m,37
6837,gary's mother,110,f,36
6837,janet,340,f,25
6837,jill,284,f,24
6837,jimmy,581,m,21
6837,karen,278,f,33
6837,laurie strode,617,f,23
6837,leigh brackett,191,m,42
6837,marion,200,f,32
6837,mrs. alves,266,f,35
6837,sam loomis,153,m,62
6845,ali,169,m,NULL
6845,amanda,143,f,22
6845,bernie,126,m,47
6845,bryan mills,3200,m,56
6845,girl with the j,129,f,24
6845,gregor,281,m,37
6845,isabelle,147,f,NULL
6845,Jean-Claude,517,m,NULL
6845,kim,655,f,25
6845,lenore,738,f,44
6845,peter,188,m,30
6845,sam,480,m,48
6845,security stuart,104,m,36
6845,St-Clair,157,m,43
6845,stuart,115,m,53
6846,brian marsh,1298,m,40
6846,catherine danfo,873,f,30
6846,frank wyndham,293,m,NULL
6846,kelly,273,f,39
6846,lisa,183,f,NULL
6846,lomax,193,m,NULL
6846,mullins,123,m,30
6846,priest,483,m,68
6846,Prof. Howard Bi,1358,m,60
6846,susan cabot,107,f,27
6846,walter,1059,m,35
6847,Bearded Man,356,m,57
6847,drifter,601,m,51
6847,frank,693,m,32
6847,gilbert,359,m,44
6847,holly,301,f,40
6847,nada,2009,m,34
6847,street preacher,126,m,58
6852,bobby,292,m,36
6852,Father Levesque,1090,m,51
6852,jim,1606,m,29
6852,molly,1033,f,27
6852,ned,2897,m,46
6852,old woman,498,f,NULL
6852,sheriff,468,m,36
6852,shopkeeper,419,m,38
6852,translator,298,m,46
6852,warden,757,m,63
6852,young monk,616,m,24
6854,bernard berkman,2133,m,50
6854,frank berkman,364,m,14
6854,joan berkman,1101,f,41
6854,lili,335,f,23
6854,sophie greenber,239,f,NULL
6854,walt berkman,1524,m,22
6858,barbara chaffee,311,f,NULL
6858,ben blum,115,m,51
6858,carlton,133,m,58
6858,david mcgowan,249,m,8
6858,dr. alan chaffe,1226,m,43
6858,dr. susan verne,1230,f,44
6858,frank mcgowan,147,m,37
6858,jill mcgowan,842,f,37
6858,mara,568,f,NULL
6858,reverend george,373,m,44
6858,"sarah, george's",215,f,39
6858,the sheriff,182,m,52
6858,trooper #1,146,m,NULL
6864,big joe,365,m,50
6864,chris d'amico,1022,m,21
6864,damon macready,749,m,46
6864,dave lizewski,3693,m,20
6864,detective gigan,224,m,55
6864,frank d'amico,866,m,47
6864,huge goon,102,m,47
6864,katie deauxma,666,f,23
6864,marty,295,m,25
6864,mindy macready,959,f,13
6864,mr. lizewski,188,m,62
6864,sergeant marcus,335,m,36
6864,sporty goon,106,m,49
6864,todd,250,m,23
6867,adrian prussia,163,m,71
6867,agent flatweed,405,m,37
6867,aunt reet,198,f,65
6867,clancy charlock,535,f,33
6867,coy harlingen,772,m,46
6867,crocker fenway,258,m,57
6867,deputy d.a. pen,531,f,38
6867,dr. rudy blatno,283,m,64
6867,dr. threeply,134,m,49
6867,hope harlingen,409,f,30
6867,jade,479,f,NULL
6867,"larry ""doc"" spo",5199,m,40
6867,lt. det. christ,1945,m,46
6867,puck beaverton,290,m,39
6867,"sauncho smilax,",644,m,47
6867,shasta fay hepw,1085,f,34
6867,Sortilege,1651,f,32
6867,tariq khalil,471,m,48
6903,ila,1678,f,NULL
6903,ila's mother,273,f,59
6903,mr. shroff,266,m,NULL
6903,rajeev,105,m,NULL
6903,saajan fernande,1603,m,46
6903,shaikh,1337,m,NULL
6905,andrew,2396,m,27
6905,bassist (nassau,105,m,20
6905,carl tanner,253,m,NULL
6905,fletcher,5103,m,59
6905,mr. kramer,125,m,NULL
6905,nicole,149,f,26
6905,rachel bornhold,348,f,52
6905,ryan,187,m,NULL
6905,uncle frank,226,m,66
6907,aimee,209,f,32
6907,bobbi,477,f,47
6907,cheryl,5708,f,38
6907,ed,211,m,69
6907,frank,316,m,51
6907,greg,411,m,38
6907,jimmy carter,209,m,NULL
6907,jonathan,281,m,33
6907,lecturer,101,f,NULL
6907,lou,187,f,NULL
6907,paul,614,m,38
6907,ranger,323,m,45
6907,richie,112,m,28
6907,rick,155,m,NULL
6907,saleswoman,138,f,NULL
6907,stacey,119,f,50
6907,tattooist,104,m,52
6907,vera,166,f,76
6908,c.p. kennedy,232,m,39
6908,dale palmer,211,m,NULL
6908,doc morris,204,m,52
6908,dwight dickham,814,m,59
6908,glen palmer,348,m,55
6908,hank palmer,4950,m,49
6908,Joseph Palmer,2386,m,83
6908,judge (39),195,m,NULL
6908,lauren palmer,314,f,NULL
6908,margare,243,f,NULL
6908,mike kattan,197,m,36
6908,samantha powell,704,f,41
6908,sheriff white,111,m,NULL
6910,deeann,313,f,33
6910,dick nolan,153,m,52
6910,enrico banducci,129,m,64
6910,john canaday,123,m,76
6910,judge,328,m,59
6910,margaret keane,2504,f,40
6910,ruben,183,m,34
6910,walter keane,4302,m,58
6910,young jane,308,f,NULL
6911,alice howland,3796,f,54
6911,anna howland-jo,514,f,31
6911,charlie howland,111,m,37
6911,dr. benjamin,814,m,NULL
6911,eric wellman,216,m,63
6911,john howland,2149,m,56
6911,lydia howland,1227,f,24
6911,tom howland,224,m,27
6912,amelia,3749,f,44
6912,claire,556,f,40
6912,doctor,135,m,NULL
6912,mrs. roach,251,f,NULL
6912,robbie,141,m,32
6912,ruby,119,f,NULL
6912,samuel,1522,m,NULL
6916,celine,5030,f,35
6916,jesse,3993,m,34
6918,jethro,142,m,71
6918,moses,2504,m,40
6918,ramses,1352,m,40
6918,ramses' scribe,119,m,NULL
6918,scholar,465,m,NULL
6918,seti,414,m,57
6918,tuya,114,f,65
6918,viceroy hegep,471,m,45
6919,alan russell,576,m,41
6919,auctioneer,144,f,35
6919,Dr. Shawn Graha,167,m,62
6919,eliot,202,m,NULL
6919,kaylie russell,3449,f,26
6919,marie russell,369,f,33
6919,tim russell,1663,m,24
6922,bandar,312,m,NULL
6922,barbara bush,184,f,76
6922,colin powell,181,m,43
6922,dick cheney,363,m,61
6922,don evans,229,m,37
6922,dr. david kay,167,m,NULL
6922,George H.W. Bus,877,m,68
6922,george tenet,406,m,58
6922,george w. bush,4254,m,40
6922,karl rove,341,m,41
6922,laura bush,449,f,34
6922,prime minister ,174,m,35
6925,doug stauber,3337,m,32
6925,jen stauber,382,f,34
6925,man in audience,203,m,NULL
6925,mitch,280,m,41
6925,richard wehlner,1410,m,43
6925,scott fargas,490,m,42
6930,dave's archery ,6476,m,NULL
6930,dmv guy,110,m,NULL
6930,hello america p,124,m,NULL
6930,mike,464,m,16
6930,noreen,601,f,41
6930,robert spritzel,1031,m,72
6930,shelly,449,f,13
6930,shelly's archer,162,m,31
6931,allison jimeno,325,f,29
6931,antonio rodrigu,108,m,29
6931,chuck sereika,172,m,43
6931,dave karnes,269,m,32
6931,doctor,137,m,25
6931,dominick pezzul,326,m,28
6931,donna mcloughli,248,f,39
6931,inspector field,109,m,59
6931,jerry,111,m,NULL
6931,john mcloughlin,2026,m,42
6931,judy jonas,148,f,47
6931,will jimeno,1630,m,30
6958,2nd lieut. jerr,989,m,31
6958,2nd lieut. mart,579,m,31
6958,col. ronald bar,796,m,47
6958,david halloran,2973,m,37
6958,harry pike,188,m,71
6958,major trumbo,716,m,54
6958,margaret sellin,2016,f,25
6958,sarah sellinger,920,f,11
6962,alfred,105,m,63
6962,anchorman,219,m,54
6962,diane,162,f,45
6962,dodge,2502,m,50
6962,frank,138,m,72
6962,owen,137,m,33
6962,penny,2628,f,27
6962,roache,149,m,43
6962,speck,346,m,38
6962,trucker,442,m,59
6962,warren,116,m,41
6965,bob zelnick,713,m,48
6965,caroline cushin,492,f,26
6965,david frost,3457,m,39
6965,jack brennan,941,m,50
6965,"james reston, j",1418,m,40
6965,john birt,1212,m,34
6965,richard nixon,4865,m,70
6965,swifty lazar,530,m,41
6966,anx editor,201,m,51
6966,arian finch,877,m,33
6966,ernest rodrigue,632,m,31
6966,Janine Roth,1282,f,58
6966,Professor Steph,2212,m,71
6966,Senator Jasper ,1084,m,45
6966,skinny,144,m,NULL
6966,todd hayes,967,m,24
6966,wirypink,494,m,NULL
6968,arthur case,637,m,77
6968,Captain John Da,415,m,51
6968,chaim,127,m,67
6968,dalton russell,2413,m,42
6968,detective bill ,650,m,29
6968,Detective Keith,4682,m,52
6968,esu officer her,395,m,33
6968,madeleine white,1688,f,44
6968,mayor,154,m,67
6968,miriam douglas,101,f,NULL
6968,mobile command ,127,f,29
6968,paul guitierez,149,m,31
6968,peltz,196,m,NULL
6968,sergeant collin,377,m,53
6968,seth greenblatt,305,m,NULL
6968,steve,190,m,25
6973,allegra geller,3471,f,37
6973,chinese waiter,136,m,NULL
6973,d'arcy nader,171,m,56
6973,gas,544,m,44
6973,kiri vinokur,700,m,68
6973,merle,281,f,20
6973,noel dichter,133,m,21
6973,ted pikul,3358,m,27
6973,yevgeny nourish,653,m,36
6992,cici,336,f,20
6992,cotton weary,656,m,30
6992,debbie salt,683,f,42
6992,derek,535,m,23
6992,dewey riley,476,m,26
6992,gale weathers,849,f,33
6992,hallie,458,f,31
6992,joel,223,m,32
6992,maureen,224,f,26
6992,mickey,690,m,29
6992,phil,113,m,24
6992,randy meeks,731,m,27
6992,sidney prescott,869,f,24
6992,sorority sister,101,f,26
6992,sorority sister,110,f,24
7014,annie,121,f,25
7014,cristal connors,1679,f,33
7014,dee,141,f,27
7014,gay carpenter,140,f,31
7014,henrietta 'mama,382,f,35
7014,james smith,1117,m,34
7014,jeff,444,m,24
7014,julie,256,f,22
7014,marty jacobsen,225,m,33
7014,molly abrams,1208,f,29
7014,mr. karlman,137,m,71
7014,nomi malone,2989,f,23
7014,penny,111,f,26
7014,phil newkirk,301,m,37
7014,tony moss,620,m,53
7014,zack carey,1210,m,36
7034,billy,193,m,30
7034,bree anderson,125,f,8
7034,clydie anderson,209,f,34
7034,Mike 'Mookie' A,123,m,11
7034,sam gillen,1180,m,33
7034,sheriff lonnie ,133,m,NULL
7050,const. frank st,582,m,30
7050,det. john macke,687,m,66
